Name,Website,Phone,Address,Rating,Reviews_Count,State,Location_Name,Latitude,Longitude,Search_Query,URL,Permanently_Closed,Category
Casa Sardoal,http://casa.sardoal.com/,+351962123250,"R. 5 de Outubro 66, 2230-121 Sardoal, Portugal","4,5",,PT,R. 5 de Outubro 66,39.5365239,-8.1614091,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+Sardoal/data=!4m10!3m9!1s0xd18729be09f189b:0x6636a686d8519272!5m2!4m1!1i2!8m2!3d39.5365239!4d-8.1614091!16s%2Fg%2F11f4wt2p81!19sChIJmxif4JtyGA0RcpJR2IamNmY?authuser=0&hl=pt-BR&rclk=1,No,
Casa de Newsham,,+351925691370,"R. Jose Ribeiro de Carvalho, Cabaços, 3250-404, Portugal","5,0",,PT,Cabaços,39.7977902,-8.3456775,"Hotel de 3 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Casa+de+Newsham/data=!4m10!3m9!1s0xd2284fd8b2ed3f7:0xa544e225f199655e!5m2!4m1!1i2!8m2!3d39.7977902!4d-8.3456775!16s%2Fg%2F11hzn54h1z!19sChIJ99Mui_2EIg0RXmWZ8SXiRKU?authuser=0&hl=pt-BR&rclk=1,No,
Mosteiro,,,"V2WM+72, Portugal","5,0",,PT,V2WM+72,39.8957506,-7.9673976,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Mosteiro/data=!4m7!3m6!1s0xd22bbb47fa4bbbf:0x2e91f20c3c7b8980!8m2!3d39.8957506!4d-7.9673976!16s%2Fg%2F11ksl3_gt4!19sChIJv7ukf7S7Ig0RgIl7PAzykS4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Quinta Rede,,,"3GMM+6J, Alpedrinha, Portugal",,,PT,3GMM+6J,40.083036,-7.465946,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Quinta+Rede/data=!4m7!3m6!1s0xd3d3f00634a9d89:0x9fdd9b56f47f58ac!8m2!3d40.083036!4d-7.465946!16s%2Fg%2F11xfqhlg71!19sChIJiZ1KYwA_PQ0RrFh_9Fab3Z8?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Catrao,,,"Catrão, Alpedrinha, Portugal",,,PT,Catrão,40.1066643,-7.3738829,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Catrao/data=!4m7!3m6!1s0xd3d15007a592b0d:0x3093478a58ac07c6!8m2!3d40.1066643!4d-7.3738829!16s%2Fg%2F11ltct46rw!19sChIJDStZegAVPQ0RxgesWIpHkzA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Vale dos Vascos,,+351963098299,"Vale dos Vascos, 6160-010, Portugal","5,0",,PT,Vale dos Vascos,39.9526932,-7.9795343,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Vale+dos+Vascos/data=!4m7!3m6!1s0xd22b9006e50cf21:0x1b1838e4a54cc492!8m2!3d39.9526932!4d-7.9795343!16s%2Fg%2F11vpdn1r71!19sChIJIc9QbgC5Ig0RksRMpeQ4GBs?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Reinado de Dom Dinis,https://reinadodinis.com/,+351965449386,"Rua Dom Dinis nº 131, 2240-611 Dornes, Portugal","4,6",,PT,Rua Dom Dinis nº 131,39.768718,-8.2713728,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Reinado+de+Dom+Dinis/data=!4m10!3m9!1s0xd229bb780773905:0x1bd33ec41abc6007!5m2!4m1!1i2!8m2!3d39.768718!4d-8.2713728!16s%2Fg%2F11l2xt303g!19sChIJBTl3gLebIg0RB2C8GsQ-0xs?authuser=0&hl=pt-BR&rclk=1,No,
Hotel Parque Serra da Lousã,http://www.hotelparqueserradalousa.pt/,+351239095054,"Parque Biológico da Serra da Lousã, 3220-231 Miranda do Corvo, Portugal","4,5",,PT,Parque Biológico da Serra da Lousã,40.0841614,-8.3350985,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Hotel+Parque+Serra+da+Lous%C3%A3/data=!4m10!3m9!1s0xd22f2239163e4ab:0xda5b01cfab7fa2aa!5m2!4m1!1i2!8m2!3d40.0841614!4d-8.3350985!16s%2Fg%2F11bwkds3n7!19sChIJq-RjkSPyIg0RqqJ_q88BW9o?authuser=0&hl=pt-BR&rclk=1,No,
Alves,,,"Camba, Rua da Fonte 2, 3320-072, Portugal",,,PT,Rua da Fonte 2,40.174292,-7.8598199,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Alves/data=!4m7!3m6!1s0xd250900294d0571:0xc0bb2ce7c2722333!8m2!3d40.174292!4d-7.8598199!16s%2Fg%2F11zgfd3yx6!19sChIJcQVNKQAJJQ0RMyNywucsu8A?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Paris By Palacium Group,https://loja.palacium.pt/Site/Home?index=j5UjgGI2haO7L3BJoO2WhNrdVH1a9c2h,+351965795859,"R. do Carameleiro 10, 3260-308 Figueiró dos Vinhos, Portugal","4,2",,PT,R. do Carameleiro 10,39.9114221,-8.272082,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Paris+By+Palacium+Group/data=!4m10!3m9!1s0xd2291a5438612e3:0x8760244158d0d182!5m2!4m1!1i2!8m2!3d39.9114221!4d-8.272082!16s%2Fg%2F1td01ryx!19sChIJ4xKGQ6WRIg0RgtHQWEEkYIc?authuser=0&hl=pt-BR&rclk=1,No,
Cantinho da Aldeia,,,"R. Igreja 4, Portugal","5,0",,PT,R. Igreja 4,39.5358857,-8.4413885,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Cantinho+da+Aldeia/data=!4m7!3m6!1s0xd187d0072e16ddb:0x70ef1d36a3428a09!8m2!3d39.5358857!4d-8.4413885!16s%2Fg%2F11ldxxr12c!19sChIJ223hcgB9GA0RCYpCozYd73A?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Belem Hotel,http://www.belemhotel.pt/,+351236200800,"Av. Heróis do Ultramar 185, 3100-462 Pombal, Portugal","4,6",,PT,Av. Heróis do Ultramar 185,39.9187783,-8.617227,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Belem+Hotel/data=!4m10!3m9!1s0xd226664b0ef6a5f:0x286355f9150dc193!5m2!4m1!1i2!8m2!3d39.9187783!4d-8.617227!16s%2Fg%2F1vjdrbc0!19sChIJX2rvsGRmIg0Rk8ENFflVYyg?authuser=0&hl=pt-BR&rclk=1,No,
Charming house with a view,,,"Tv. da Praça de Cima 2a, 6230-050 Aldeia Nova do Cabo, Portugal",,,PT,Tv. da Praça de Cima 2a,40.1318505,-7.5323674,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Charming+house+with+a+view/data=!4m7!3m6!1s0xd3d3900722a9811:0xc327b56230681f92!8m2!3d40.1318505!4d-7.5323674!16s%2Fg%2F11y_20mqn8!19sChIJEZgqcgA5PQ0Rkh9oMGK1J8M?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa De Artista,https://temp-qsvxavzuowlrsopemvkf.webador.fr/,+351965071040,"Rua Brejo de Lá, 3260-073, Portugal","4,1",,PT,Rua Brejo de Lá,39.8375545,-8.3144585,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Casa+De+Artista/data=!4m10!3m9!1s0xd228551f8293769:0x5b69c848a8cdc5d2!5m2!4m1!1i2!8m2!3d39.8375545!4d-8.3144585!16s%2Fg%2F11fyzf24rt!19sChIJaTcp-FGFIg0R0sXNqEjIaVs?authuser=0&hl=pt-BR&rclk=1,No,
naturalma,https://www.instagram.com/naturalma_community/?hl=en,+351938297029,"Vale da cerejeiras, 6160-268 Vale Mós, Portugal","5,0",,PT,Vale da cerejeiras,39.8991968,-7.9797824,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/naturalma/data=!4m7!3m6!1s0xd22bbdfd68ab6bb:0xca1df3370fdb94af!8m2!3d39.8991968!4d-7.9797824!16s%2Fg%2F11sx03k6cs!19sChIJu7aK1t-7Ig0Rr5TbDzfzHco?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa Ti Carolina,,+351914215449,"R. Nova 1, 2450-027 Famalicão, Portugal","4,8",,PT,R. Nova 1,39.537965,-9.082383,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+Ti+Carolina/data=!4m7!3m6!1s0xd18af97fd030c25:0xe27e9046b722b5a6!8m2!3d39.537965!4d-9.082383!16s%2Fg%2F11l29wz620!19sChIJJQwD_ZevGA0RprUit0aQfuI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Hotel Solar da Charneca,https://solardacharneca.com/,+351244801873,"Estrada Nacional, R. de Tomar 113, 2410-478 Leiria, Portugal","3,7",,PT,R. de Tomar 113,39.733955,-8.756753,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Hotel+Solar+da+Charneca/data=!4m10!3m9!1s0xd220cca8d04b701:0x8351ca09d8e952c6!5m2!4m1!1i2!8m2!3d39.733955!4d-8.756753!16s%2Fg%2F1q62mp2fh!19sChIJAbcEjcoMIg0RxlLp2AnKUYM?authuser=0&hl=pt-BR&rclk=1,No,
Quinta do Badaro,,,"R. da Fonte Nova, Gavião, Portugal","5,0",1,PT,R. da Fonte Nova,39.4586021,-7.931461,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Quinta+do+Badaro/data=!4m7!3m6!1s0xd1819000dfe8907:0x45a0b644189a4af8!8m2!3d39.4586021!4d-7.931461!16s%2Fg%2F11wc5506bj!19sChIJB4n-DQAZGA0R-EqaGES2oEU?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Quinta do Passal (Check the website and call),https://apatinkin.wixsite.com/quinta-do-passal,+351969956184,"Largo d' Igreja, 3260-070 Arega, Portugal","4,7",,PT,Largo d' Igreja,39.8465863,-8.3176807,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/Quinta+do+Passal+%28Check+the+website+and+call%29/data=!4m10!3m9!1s0xd228536ec4e9bf3:0x4624bc33d72201a3!5m2!4m1!1i2!8m2!3d39.8465863!4d-8.3176807!16s%2Fg%2F11y3qb_nzw!19sChIJ85tO7DaFIg0RowEi1zO8JEY?authuser=0&hl=pt-BR&rclk=1,No,
Quinta da Cântara - Marvão,,+351919710340,"Vale de Ródão, 7330-151 Marvão, Portugal","4,5",,PT,Vale de Ródão,39.4162317,-7.3855007,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Quinta+da+C%C3%A2ntara+-+Marv%C3%A3o/data=!4m7!3m6!1s0xd17bf602c3dff4d:0xa145025ae199bf67!8m2!3d39.4162317!4d-7.3855007!16s%2Fg%2F11v3jsq09m!19sChIJTf89LGC_Fw0RZ7-Z4VoCRaE?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Quinta da Cântara - Marvão,,+351919710340,"Vale de Ródão, 7330-151 Marvão, Portugal","4,5",,PT,Vale de Ródão,40.147739,-7.2200016,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Quinta/data=!4m7!3m6!1s0xd3d0d0058dab1ff:0x8723921cd3984395!8m2!3d40.147739!4d-7.2200016!16s%2Fg%2F11z515h81p!19sChIJ_7HaWAANPQ0RlUOY0xySI4c?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
PINK AND BLUE Lda - Residenza Dutzu ApartHotel,https://www.facebook.com/Residenza-DUTZU-AparthotelLeiria-Portugal-110449250508025/,+351926165578,"R. Latino Coelho 1A, 2400-171 Leiria, Portugal","4,6",,PT,R. Latino Coelho 1A,39.7456338,-8.8081277,"Hotel in Pombal, Portugal",https://www.google.com/maps/place/PINK+AND+BLUE+Lda+-+Residenza+Dutzu+ApartHotel/data=!4m10!3m9!1s0xd227376f3a12823:0xeb3a51ab918664d9!5m2!4m1!1i2!8m2!3d39.7456338!4d-8.8081277!16s%2Fg%2F11j7vnrrxx!19sChIJIyih83ZzIg0R2WSGkatROus?authuser=0&hl=pt-BR&rclk=1,No,
Casa da Capela,,,"Rua da Capela 3, Dejusta, Tomar, Portugal","5,0",,PT,Dejusta,39.6506684,-8.3419627,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+da+Capela/data=!4m7!3m6!1s0xd1879001c8ba2ab:0x20f721150334a9b5!8m2!3d39.6506684!4d-8.3419627!16s%2Fg%2F11wfkfm8pv!19sChIJq6KLHAB5GA0Rtak0AxUh9yA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa na Travesa,,,"Tv. da Mota 22, Portugal",,,PT,Tv. da Mota 22,40.1322051,-7.4415819,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+na+Travesa/data=!4m7!3m6!1s0xd3d3f00174318f7:0x128808dab1c4beee!8m2!3d40.1322051!4d-7.4415819!16s%2Fg%2F11zj1llf0h!19sChIJ9xhDFwA_PQ0R7r7EsdoIiBI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Xitaca do Pula,,,"Xitaca do Pula, 6200-151 Covilhã, Portugal","5,0",,PT,Xitaca do Pula,40.2805633,-7.5043272,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Xitaca+do+Pula/data=!4m7!3m6!1s0xd3d230048fe4e4d:0x3d8bb8bf89ae01da!8m2!3d40.2805633!4d-7.5043272!16s%2Fg%2F11w7sg16gk!19sChIJTU7-SAAjPQ0R2gGuib-4iz0?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Hotel Colmeia,http://www.hotelcolmeia.com/,+351244067269,"R. da Base Aérea 94, 2425-022 Monte Real, Portugal","4,0",,PT,R. da Base Aérea 94,39.850564,-8.870241,"Hotel de 5 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Hotel+Colmeia/data=!4m10!3m9!1s0xd221303477e628d:0x2f8aaf461c0699a2!5m2!4m1!1i2!8m2!3d39.850564!4d-8.870241!16s%2Fg%2F11xyd9j0_!19sChIJjWJ-RwMTIg0RopkGHEavii8?authuser=0&hl=pt-BR&rclk=1,No,
Hotel Cristal Marinha,https://www.hoteiscristal.pt/cristal-marinha/,+351244574530,"Rua de Leiria, 112-114 Marinha Grande, 2430-091 Portugal","4,5",,PT,112-114 Marinha Grande,39.748003,-8.914137,"Hotel de 5 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Hotel+Cristal+Marinha/data=!4m10!3m9!1s0xd220c24cf705e91:0xcaddc5e4d12475c2!5m2!4m1!1i2!8m2!3d39.748003!4d-8.914137!16s%2Fg%2F11xv52d3_n!19sChIJkV5wzyQMIg0RwnUk0eTF3co?authuser=0&hl=pt-BR&rclk=1,No,
Casa de Joe,,,"R. de S. António, 3220-240 Miranda do Corvo, Portugal","5,0",1,PT,R. de S. António,40.0394159,-8.3222209,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+de+Joe/data=!4m7!3m6!1s0xd22edb7d0eacab7:0x659ff7a20e2ad55e!8m2!3d40.0394159!4d-8.3222209!16s%2Fg%2F11l6dl9hyr!19sChIJt8rq0LftIg0RXtUqDqL3n2U?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Monte da Bugiada,,+351917305502,"Unnamed Road, 7580, Portugal","4,8",,PT,Unnamed Road,38.3609496,-8.359546,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Monte+da+Bugiada/data=!4m7!3m6!1s0xd19876b235ec2b7:0x4547f58866ca6fb!8m2!3d38.3609496!4d-8.359546!16s%2Fg%2F11px5y1srp!19sChIJt8JeI2uHGQ0R-6Zshlh_VAQ?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
3M Hostel & Suites,https://www.3mh.pt/pt/index.html,+351961820454,"Estrada Via Lusitânia nº 216, 3250-404 Cabaços, Portugal","4,9",,PT,Estrada Via Lusitânia nº 216,39.7988908,-8.3465746,"Hotel de 5 estrelas in Pombal, Portugal",https://www.google.com/maps/place/3M+Hostel+%26+Suites/data=!4m10!3m9!1s0xd2285bfba33b655:0x922fefdb3c19d296!5m2!4m1!1i2!8m2!3d39.7988908!4d-8.3465746!16s%2Fg%2F11vlnhpb9p!19sChIJVbYzur-FIg0RltIZPNvvL5I?authuser=0&hl=pt-BR&rclk=1,No,
Pinheiros,,,"R. do Canto 21, 2240-322, Portugal",,,PT,R. do Canto 21,39.687746,-8.4000844,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Pinheiros/data=!4m7!3m6!1s0xd2281002241ab49:0xf9c9bcf934d7404f!8m2!3d39.687746!4d-8.4000844!16s%2Fg%2F11yp8dcrjt!19sChIJSatBIgCBIg0RT0DXNPm8yfk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Hotel Estrela do Mar,http://www.hoteiscoelho.com/,+351244695762,"R. José Loureiro Botas 18, 2430-694 Vieira de Leiria, Portugal","4,2",,PT,R. José Loureiro Botas 18,39.8748286,-8.971268,"Hotel de 5 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Hotel+Estrela+do+Mar/data=!4m10!3m9!1s0xd2210d68e05dbcb:0xa3372732a0e42d01!5m2!4m1!1i2!8m2!3d39.8748286!4d-8.971268!16s%2Fg%2F1wl4rwg9!19sChIJy9sFjtYQIg0RAS3koDInN6M?authuser=0&hl=pt-BR&rclk=1,No,
Quinta do sol nascente,,+351967250933,"Alvaiázere, Portugal","5,0",1,PT,Alvaiázere,39.8774854,-8.3593384,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Quinta+do+sol+nascente/data=!4m7!3m6!1s0xd228f97cac813b1:0xe3d25f805ef33aa3!8m2!3d39.8774854!4d-8.3593384!16s%2Fg%2F11s1rpm_jy!19sChIJsRPIypePIg0RozrzXoBf0uM?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Quinta da Barreta,,,"7G59+44, Covilhã, Portugal","5,0",1,PT,7G59+44,40.2578333,-7.4821389,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Quinta+da+Barreta/data=!4m7!3m6!1s0xd3d23006033b845:0xdc5d7b438f0a6b00!8m2!3d40.2578333!4d-7.4821389!16s%2Fg%2F11w1w2dqcy!19sChIJRbgzYAAjPQ0RAGsKj0N7Xdw?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa da Fonte,,,"Rua das Sobreiras 290, 3300-221, Portugal",,,PT,Rua das Sobreiras 290,40.1620072,-7.9440848,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+da+Fonte/data=!4m7!3m6!1s0xd22cf005caa42bd:0x506ccd927137dba5!8m2!3d40.1620072!4d-7.9440848!16s%2Fg%2F11x6cjwdrx!19sChIJvUKqXADPIg0Rpds3cZLNbFA?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Espinhal,,,"Vila Cova de Alva, Portugal",,,PT,Vila Cova de Alva,40.2732086,-7.9387688,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Espinhal/data=!4m7!3m6!1s0xd22d10061be8193:0xa89f3591e35a515f!8m2!3d40.2732086!4d-7.9387688!16s%2Fg%2F11ywd6kwqf!19sChIJk4G-YQDRIg0RX1Fa45E1n6g?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Medieval Retreat in Douro Valley – Val Varosa Ucanha Retiro Torre Medieval,https://dourovalleymedievalretreat.com/,+447377353187,"Rua do Pelourinho 27, 3610-175 Ucanha, Portugal",,,PT,Rua do Pelourinho 27,41.0474728,-7.7457841,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Medieval+Retreat+in+Douro+Valley+%E2%80%93+Val+Varosa+Ucanha+Retiro+Torre+Medieval/data=!4m7!3m6!1s0xd3b5500602404cb:0x9802e71dc42678a5!8m2!3d41.0474728!4d-7.7457841!16s%2Fg%2F11z7n12q_w!19sChIJywQkYABVOw0RpXgmxB3nApg?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa das Pias,,+351932422181,"Rua da Cancela, Pias, Portugal",,,PT,Rua da Cancela,39.7169311,-8.3349885,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+das+Pias/data=!4m7!3m6!1s0xd2283000f7ee9c3:0x15186e5519bb6d9d!8m2!3d39.7169311!4d-8.3349885!16s%2Fg%2F11z2vzyyk4!19sChIJw-l-DwCDIg0RnW27GVVuGBU?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa da Eira,,,"Rio Fundeiro, Ferreira do Zêzere, Portugal","5,0",,PT,Rio Fundeiro,39.7291252,-8.2415145,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+da+Eira/data=!4m7!3m6!1s0xd229d002d2a3031:0x869a057a7be266f1!8m2!3d39.7291252!4d-8.2415145!16s%2Fg%2F11yc1jfm1b!19sChIJMTAqLQCdIg0R8Wbie3oFmoY?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
ALOJAMENTO,,,"Estr. do Sineiro 39, 6200-209 Covilhã, Portugal",,,PT,Estr. do Sineiro 39,40.2866603,-7.5124614,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/ALOJAMENTO/data=!4m7!3m6!1s0xd3d2300088b4095:0x9ab09a88a5bf783!8m2!3d40.2866603!4d-7.5124614!16s%2Fg%2F11yjzg66m3!19sChIJlUCLCAAjPQ0Rg_dbiqgJqwk?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Eurosol Residence Hotel Apartamento,http://www.eurosol.pt/,+351244860460,"Rua Comissão de Iniciativa 13, 2410-098 Leiria, Portugal","4,3",,PT,Rua Comissão de Iniciativa 13,39.745758,-8.802989,"Hotel de 4 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Eurosol+Residence+Hotel+Apartamento/data=!4m10!3m9!1s0xd2273720b1820a1:0x4e3c4e9c28fb43a6!5m2!4m1!1i2!8m2!3d39.745758!4d-8.802989!16s%2Fg%2F1vrqbxqx!19sChIJoSAYC3JzIg0RpkP7KJxOPE4?authuser=0&hl=pt-BR&rclk=1,No,
Casal do Olho de Água,,,"MR7M+M3, Vila de Rei, Portugal",,,PT,MR7M+M3,39.6641471,-8.167357,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casal+do+Olho+de+%C3%81gua/data=!4m7!3m6!1s0xd18750037376701:0xd2292d36b3b37304!8m2!3d39.6641471!4d-8.167357!16s%2Fg%2F11ntfrdjcz!19sChIJAWc3NwB1GA0RBHOzszYtKdI?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
FOREST VILLAS - GUEST HOUSE,https://forestvillas.pt/,+351966447770,"Av. Dr. José Jardim 36, 2410-124 Leiria, Portugal","4,8",,PT,Av. Dr. José Jardim 36,39.7424366,-8.8090632,"Hotel de 4 estrelas in Pombal, Portugal",https://www.google.com/maps/place/FOREST+VILLAS+-+GUEST+HOUSE/data=!4m10!3m9!1s0xd227387e4db50dd:0x3f715755f1d20618!5m2!4m1!1i2!8m2!3d39.7424366!4d-8.8090632!16s%2Fg%2F11vbxjjq_z!19sChIJ3VDb5IdzIg0RGAbS8VVXcT8?authuser=0&hl=pt-BR&rclk=1,No,
Dave Green CT7AYQ.,,+351926826994,"R. Encosta do Vale 35, 3250-174 Vendas, Portugal","5,0",,PT,R. Encosta do Vale 35,39.8472538,-8.3994954,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Dave+Green+CT7AYQ./data=!4m7!3m6!1s0xd2289deb71bd95d:0x7e4ea95ec794cde3!8m2!3d39.8472538!4d-8.3994954!16s%2Fg%2F11q_3l8dlv!19sChIJXdkbt96JIg0R482Ux16pTn4?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Casa das Pias,,,"Rua da Cancela, Pias, Portugal",,,PT,Rua da Cancela,39.7170441,-8.3352012,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+das+Pias/data=!4m7!3m6!1s0xd2283003c576665:0x3402b822972ae2f9!8m2!3d39.7170441!4d-8.3352012!16s%2Fg%2F11z2vzsxp8!19sChIJZWZXPACDIg0R-eIqlyK4AjQ?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
HD - Duecitânia Design Hotel,http://www.duecitania.pt/,+351239700740,"Duecitânia Design Hotel, Pte. do Espinhal, 3230-292 Penela, Portugal","4,5",,PT,Pte. do Espinhal,40.0230528,-8.3747372,"Hotel de 4 estrelas in Pombal, Portugal",https://www.google.com/maps/place/HD+-+Duecit%C3%A2nia+Design+Hotel/data=!4m10!3m9!1s0xd22f338877e3d5b:0x32da87ad56614f7!5m2!4m1!1i2!8m2!3d40.0230528!4d-8.3747372!16s%2Fg%2F1hf19bp6q!19sChIJWz1-hzjzIg0R9xRm1XqoLQM?authuser=0&hl=pt-BR&rclk=1,No,
O Ninho do Açor,,,"62HR+XR, Portugal",,,PT,62HR+XR,40.2298945,-7.9578774,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/O+Ninho+do+A%C3%A7or/data=!4m7!3m6!1s0xd22d14d19095d2d:0xd63737cd97380661!8m2!3d40.2298945!4d-7.9578774!16s%2Fg%2F11t_ly5c1d!19sChIJLV0JGU3RIg0RYQY4l803N9Y?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
Magnolia Luxury Villa,https://magnolialuxuryvilla.pt/,+351968143177,"R. Santo António de Platina 54, 2430-715 Vieira de Leiria, Portugal","5,0",,PT,R. Santo António de Platina 54,39.8690792,-8.9418145,"Hotel de 4 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Magnolia+Luxury+Villa/data=!4m10!3m9!1s0xd22115303e7fd97:0xdadf5a647a0bbc66!5m2!4m1!1i2!8m2!3d39.8690792!4d-8.9418145!16s%2Fg%2F11vm0bt5hv!19sChIJl_3nA1MRIg0RZrwLemRa39o?authuser=0&hl=pt-BR&rclk=1,No,
Pedrogão GuestHouse,https://pedrogaoguesthouse.com/,+351244697783,"RUA JOSE GASPAR 46 LT PRAIA DO, Pedrogão, 2425-458, Portugal","4,7",,PT,Pedrogão,39.9167498,-8.9521247,"Hotel de 4 estrelas in Pombal, Portugal",https://www.google.com/maps/place/Pedrog%C3%A3o+GuestHouse/data=!4m10!3m9!1s0xd22172ffdb01003:0x4e5cccdb8670ece4!5m2!4m1!1i2!8m2!3d39.9167498!4d-8.9521247!16s%2Fg%2F11q1k0znv9!19sChIJAxCw_S8XIg0R5OxwhtvMXE4?authuser=0&hl=pt-BR&rclk=1,No,
Casa da Praça,https://travelandstay.eu/casa-da-praca-serta/,,"Praça República 33, Sertã, Portugal",,,PT,Praça República 33,39.807634,-8.098016,"Hospedagem domiciliar in Castelo Branco, Portugal",https://www.google.com/maps/place/Casa+da+Pra%C3%A7a/data=!4m7!3m6!1s0xd22a300171ff54b:0xd4f33c23662675a2!8m2!3d39.807634!4d-8.098016!16s%2Fg%2F11ydzc9b9h!19sChIJS_UfFwCjIg0RonUmZiM889Q?authuser=0&hl=pt-BR&rclk=1,No,Hospedagem domiciliar
