No.,Công ty,Chức danh,Người liên hệ,SĐT,Liên Hệ,Email,Liên Hệ mail,Địa chỉ,Lương,Ngày đăng,Hạn tuyển,Check gửi,Last Subject,Last Body HTML,Trạng thái Reply,Lần Follow-up,Ngày Follow-up gần nhất,Mailbox đã dùng,Category
1849,祥盛營造有限公司,,,,,,,720台灣臺南市官田區官田里,,,,,,,,0,,,Công ty xây dựng
1850,弘運開發有限公司,,,,,,,711台灣臺南市歸仁區,,,,,,,,0,,,Công ty xây dựng
1851,添隆,,,,,,,743台灣臺南市山上區103號,,,,,,,,0,,,Đơn vị xây dựng nhà
1852,GUC碁園工程,,,'0973513538,,,,842台灣高雄市旗山區太平里旗南一路9-1號,,,,,,,,0,,,Nhà thầu phụ công trình
1853,美濃工務所,,,'076811639,,,,"22號, No. 22號中山路二段782巷福安里美濃區高雄市台灣 843",,,,,,,,0,,,Công ty xây dựng
1854,鼎瀚土木工程有限公司,,,,,,,712台灣臺南市新化區豐榮里中山路693-2號,,,,,,,,0,,,Đơn vị xây dựng nhà
1855,連吉騰日台南工程組,,,,,,,713台灣臺南市左鎮區岡林里48-2號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1856,金圓建設股份有限公司,,,'077918358,,,,812台灣高雄市小港區孔宅里孔鳳路119號1樓,,,,,,,,0,,,Nhà thầu phụ công trình
1857,瑋懋營造有限公司,,,'088682221,,,,932台灣屏東縣新園鄉仙吉村興農路29之29號,,,,,,,,0,,,Công ty xây dựng
1858,友井建設有限公司,,,'087890016,,,,920台灣屏東縣潮州鎮永春里中洲路224號,,,,,,,,0,,,Công ty xây dựng
1859,韻荷有限公司,,,'0903030651,,,,830台灣高雄市鳳山區過埤里頂明路177號,,,,,,,,0,,,Công ty xây dựng
1860,鈺誠鋼構有限公司,,,,,,,911台灣屏東縣竹田鄉鳳明村鳳新路477之1號,,,,,,,,0,,,Công ty xây dựng
1861,吉隆森暘｜接待中心,,,'073527006,,,,830台灣高雄市鳳山區高鳳一路70號,,,,,,,,0,,,Công ty xây dựng
1862,銳揚新樂章 接待中心,,,'077911000,,,,830台灣高雄市鳳山區,,,,,,,,0,,,Đơn vị xây dựng nhà
1863,三木工程股份有限公司,,,'077871385,,,,831台灣高雄市大寮區過溪里華中路30號,,,,,,,,0,,,Công ty xây dựng
1864,華盛營造工程有限公司,,,'077880569,,,,831台灣高雄市大寮區大寮里大寮路856巷16-2號,,,,,,,,0,,,Công ty xây dựng
1865,玖貳工程行,,,'0987310991,,,,913台灣屏東縣萬丹鄉萬安村丹榮路601號 號,,,,,,,,0,,,Công ty xây dựng
1866,中國營建股份有限公司,,,'077871249,,,,831台灣高雄市大寮區會結里會營街540號,,,,,,,,0,,,Công ty xây dựng
1867,澄德建設股份有限公司,,,'077874005,,,,831台灣高雄市 大寮區仁德路11號之2,,,,,,,,0,,,Nhà thầu phụ công trình
1868,國立建設有限公司,,,'077965603,,,,830台灣高雄市 鳳山區保南一路78號,,,,,,,,0,,,Nhà thầu phụ công trình
1869,慶紘建設企業有限公司,,,'077920666,,,,830台灣高雄市鳳山區過埤里過埤路99號,,,,,,,,0,,,Nhà thầu phụ công trình
1870,鑫久工程行,,,'0976822372,,,,832台灣高雄市林園區東林東路188巷66弄3號2樓,,,,,,,,0,,,Công ty xây dựng
1871,鋐利工程有限公司,,,'078715608,,,,812台灣高雄市小港區鳳林里鳳北路163號,,,,,,,,0,,,Đơn vị xây dựng nhà
1872,恆耀建設股份有限公司,,,'078231100,,,,80611台灣高雄市前鎮區鎮北里南六路2號,,,,,,,,0,,,Công ty xây dựng
1873,棋琴文錦苑,,,'078316160,,,,830台灣高雄市鳳山區鎮南里龍成路34巷46號,,,,,,,,0,,,Công ty xây dựng
1874,佶融工程行,,,'0970406506,,,,83157台灣高雄市大寮區內坑里內坑路,,,,,,,,0,,,Công ty xây dựng
1875,佳鋐首邑(仁和段),,,,,,,701台灣臺南市東區和平里文化三街12～36號,,,,,,,,0,,,Công ty xây dựng
1876,安賀建設有限公司,,,'062809926,,,,704台灣台灣省北區裕民里臨安路二段143巷17號,,,,,,,,0,,,Công ty xây dựng
1877,高英建設股份有限公司,,,'062977188,,,,708台灣臺南市安平區平通里平通路580巷107號,,,,,,,,0,,,Công ty xây dựng
1878,金士發建設股份有限公司,,,,,,,708台灣臺南市安平區億載里安億路360號4 樓,,,,,,,,0,,,Công ty xây dựng
1879,臻富建設有限公司,,,'062051031,,,,710台灣臺南市永康區西灣里永華路273巷21弄1號,,,,,,,,0,,,Nhà thầu phụ công trình
1880,正宸裝修工程-舊屋翻新.房屋修繕.石材.磁磚施作.統包工程,,,'0978330298,,,,813台灣高雄市左營區崇實里先鋒路359號,,,,,,,,0,,,Nhà thầu phụ công trình
1881,尚鼎營造,,,,,,,952台灣臺東縣蘭嶼鄉椰油村椰油路1號之2,,,,,,,,0,,,Công ty xây dựng
1882,松山營造有限公司,,,'077765678,,,,830台灣高雄市鳳山區文英里文西街45號,,,,,,,,0,,,Công ty xây dựng
1883,唐億營造股份有限公司,,,'089792928,,,,965台灣臺東縣大武鄉大武村復興路69號,,,,,,,,0,,,Nhà thầu phụ công trình
1884,松譽建設股份有限公司,,,,,,,807台灣高雄市三民區鼎強里鼎強街283號,,,,,,,,0,,,Công ty xây dựng
1885,鴻閣建設股份有限公司,,,,,,,114台灣臺北市內湖區金湖里成功路五段77號5 樓,,,,,,,,0,,,Công ty xây dựng
1886,復興營造股份有限公司,,,'0227698962,,,,"7樓, No. 225號南京東路五段安平里松山區臺北市台灣 105",,,,,,,,0,,,Công ty xây dựng
1887,瑞築建設股份有限公司,,,,,,,114台灣臺北市內湖區石潭里行善路467號7F,,,,,,,,0,,,Công ty xây dựng
1888,基泰建設,,,'0204879487,,,,110台灣臺北市信義區,,,,,,,,0,,,Đơn vị xây dựng nhà
1889,陽明營造股份有限公司,,,'0287923399,,,,114台灣臺北市內湖區湖元里新湖三路237號,,,,,,,,0,,,Công ty xây dựng
1890,忠欣建築,,,'0227888600,,,,115台灣臺北市南港區東新里東明街123巷24號,,,,,,,,0,,,Công ty xây dựng
1891,金藏營造工程股份有限公司,,,'0227175058,,,,114台灣臺北市內湖區湖元里行善路450號7樓,,,,,,,,0,,,Công ty xây dựng
1892,兆聯建設股份有限公司,,,,,,,110台灣臺北市信義區松德路65號11號2,,,,,,,,0,,,Công ty xây dựng
1893,睿紘開發建設股份有限公司,,,'0922954660,,,,114台灣臺北市內湖區金瑞里金龍路161號,,,,,,,,0,,,Công ty xây dựng
1894,久松營造股份有限公司,,,'0227481333,,,,105台灣臺北市松山區新聚里南京東路五段202號5 樓 之 1,,,,,,,,0,,,Công ty xây dựng
1895,昇萌股份有限公司,,,'0227885831,,,,115台灣臺北市南港區南港里興中路28巷28號3樓之3,,,,,,,,0,,,Đơn vị xây dựng nhà
1896,大業工程股份有限公司,,,'0227892988,,,,115台灣南港區合成里忠孝東路五段815號,,,,,,,,0,,,Công ty xây dựng
1897,澔豐營造股份有限公司,,,'0227835588,,,,115台灣臺北市南港區東新里重陽路196號2樓,,,,,,,,0,,,Nhà thầu phụ công trình
1898,嘉泰營造股份有限公司,,,'0227962228,,,,114台灣臺北市內湖區湖興里民權東路六段160號13樓,,,,,,,,0,,,Công ty xây dựng
1899,敦元建設股份有限公司,,,'0227953311,,,,114台灣臺北市內湖區金龍里金龍路13巷5號,,,,,,,,0,,,Công ty xây dựng
1900,亞億營造股份有限公司,,,'0287873061,,,,105台灣臺北市內湖區湖元里民權東路六段21巷31號4樓,,,,,,,,0,,,Công ty xây dựng
1901,朱騰惠建築師事務所,,,'0287510101,,,,114台灣內湖區西湖里基湖路3巷9號,,,,,,,,0,,,Công ty xây dựng
1902,入進營造有限公司,,,'0227647093,,,,110台灣信義區四維里松山路204巷2號,,,,,,,,0,,,Công ty xây dựng
1903,內湖宅,,,'0932003510,,,,114台灣臺北市內湖區紫陽里陽光街92巷7弄,,,,,,,,0,,,Đơn vị xây dựng nhà
1904,文心建設,,,,,,,114台灣臺北市內湖區港墘里內湖路一段388號3樓,,,,,,,,0,,,Công ty xây dựng
1905,捷寶建設股份有限公司,,,'0226591563,,,,114台灣臺北市內湖區西湖里瑞光路584號,,,,,,,,0,,,Đơn vị xây dựng nhà
1906,拯宏工程行,,,'0916041193,,,,202台灣基隆市中正區砂灣里正榮街112巷3-6號,,,,,,,,0,,,Nhà thầu phụ công trình
1907,湧立營造工程股份有限公司,,,'0224525690,,,,206台灣基隆市七堵區長安里長安街208巷14號,,,,,,,,0,,,Nhà thầu phụ công trình
1908,阿坡石材美容/大理石/花崗石/人造石/石材安裝/石材保養/石材修補/石材研磨/石材老舊重新研磨翻新/磁磚修補/磁磚膠填美縫處理/磁磚地坪隆起重貼修復工程/磁磚空心灌注工程！,,,'0927125580,,,,221台灣新北市汐止區忠孝里樟樹一路1巷44號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
1909,雙齊建設有限公司,,,'048730055,,,,511台灣彰化縣社頭鄉松竹村清水岩路9號,,,,,,,,0,,,Công ty xây dựng
1910,四季春,,,'073516110,,,,815台灣高雄市楠梓區三奶里經建路88號,,,,,,,,0,,,Đơn vị xây dựng nhà
1911,誠茗建設開發有限公司,,,'034577373,,,,320台灣桃園市中壢區東興里東昇街15號,,,,,,,,0,,,Nhà thầu phụ công trình
1912,鉅人建設股份有限公司,,,'038662680,,,,"974台灣花蓮縣壽豐鄉平和村吳全134號之1, 1號樓之2",,,,,,,,0,,,Nhà thầu phụ công trình
1913,甜甜的甜點/溢滿工程行,,,'0905965305,,,,974台灣花蓮縣壽豐鄉豐坪村豐正路二段14號,,,,,,,,0,,,Công ty xây dựng
1914,億東營造股份有限公司-瑞穗工務所,,,,,,,978台灣花蓮縣瑞穗鄉溫泉一街,,,,,,,,0,,,Công ty xây dựng
1915,花建實業有限公司,,,'038771993,,,,975台灣花蓮縣鳳林鎮榮開路39號,,,,,,,,0,,,Công ty xây dựng
1916,宜榮工程 瑞穗工務所,,,,,,,978台灣花蓮縣瑞穗鄉瑞美村瑞安路7號,,,,,,,,0,,,Công ty xây dựng
1917,鼎立鷹架工程行,,,'0913657763,,,,974台灣花蓮縣壽豐鄉豐山村信義街45號,,,,,,,,0,,,Công ty xây dựng
1918,騏霖景觀工程行,,,'038650561,,,,974台灣花蓮縣壽豐鄉豐山村仁愛街45巷1號,,,,,,,,0,,,Nhà thầu phụ công trình
1919,玉昌水電工程有限公司,,,'038771572,,,,975台灣花蓮縣鳳林鎮林榮里永康街4號,,,,,,,,0,,,Nhà thầu phụ công trình
1920,連發企業社,,,'038872352,,,,978台灣花蓮縣瑞穗鄉瑞達路二段,,,,,,,,0,,,Nhà thầu phụ công trình
1921,大元玻璃工程行,,,'0955254795,,,,"No. 218號, 中正北路三段瑞穗鄉花蓮縣台灣 978",,,,,,,,0,,,Nhà thầu
1922,瑞豐工程行,,,,,,,974台灣花蓮縣壽豐鄉志學村久富5-5號,,,,,,,,0,,,Công ty xây dựng
1923,向元工程行,,,'0933993256,,,,975台灣花蓮縣鳳林鎮鳳禮里光復路26-1號,,,,,,,,0,,,Dịch vụ phục hồi / trùng tu công trình
1924,東方璞美招待中心,,,'0906686388,,,,545017台灣南投縣埔里鎮蜈蚣里中山路一段237之7號,,,,,,,,0,,,Đơn vị xây dựng nhà
1925,俊吉營造光復工務所,,,'038700702,,,,976台灣花蓮縣光復鄉大全村中山路一段52之1號,,,,,,,,0,,,Công ty xây dựng
1926,金鐘土木包工業,,,'038705100,,,,976台灣花蓮縣光復鄉大安村中華路33號,,,,,,,,0,,,Nhà thầu phụ công trình
1927,學順企業社（鐵工廠）,,,'038883748,,,,981台灣花蓮縣玉里鎮源城里95之2號,,,,,,,,0,,,Nhà thầu phụ công trình
1928,嘉祐土木包工業,,,'089831098,,,,962台灣臺東縣長濱鄉208號之4號,,,,,,,,0,,,Nhà thầu phụ công trình
1929,瑞鋒營造有限公司,,,'038873952,,,,978台灣花蓮縣瑞穗鄉瑞北段0057-000地號,,,,,,,,0,,,Nhà thầu phụ công trình
1930,勁霆工程-玉里辦公室,,,,,,,981台灣花蓮縣玉里鎮大禹里,,,,,,,,0,,,Công ty xây dựng
1931,宏羿建設有限公司,,,'038887229,,,,981台灣花蓮縣玉里鎮中城里中正路3號,,,,,,,,0,,,Công ty xây dựng
1932,楊炳國建築師事務所,,,'038870631,,,,978台灣花蓮縣瑞穗鄉瑞穗村中華路86號之2號,,,,,,,,0,,,Nhà thầu phụ công trình
1933,基逢,,,,,,,981台灣花蓮縣玉里鎮35-1號,,,,,,,,0,,,Công ty xây dựng
1934,丁丁油漆工程行,,,'0975957751,,,,981台灣花蓮縣玉里鎮建國五街30號,,,,,,,,0,,,Công ty xây dựng
1935,財承通運有限公司,,,,,,,552台灣南投縣集集鎮集集里名水路二段224號,,,,,,,,0,,,Công ty xây dựng
1936,立軒營造,,,'0912951037,,,,423台灣臺中市東勢區慶福里中部橫貫公路120號,,,,,,,,0,,,Công ty xây dựng
1937,江厝工程行,,,'0905910927,,,,552台灣南投縣集集鎮永昌里東昌巷6號,,,,,,,,0,,,Công ty xây dựng
1938,中台灣營造興中山莊工務所,,,'0425820108,,,,426台灣臺中市新社區華豐街426號137-1號,,,,,,,,0,,,Công ty xây dựng
1939,昌暉營造有限公司,,,'0492933025,,,,545台灣南投縣埔里鎮牛眠里西安路二段136巷19號,,,,,,,,0,,,Nhà thầu phụ công trình
1940,潁川山坊,,,'0922556831,,,,55244台灣南投縣集集鎮民生六街3號,,,,,,,,0,,,Đơn vị xây dựng nhà
1941,西北水電工程行,,,'0492911888,,,,545台灣南投縣埔里鎮大城里信義路1066號,,,,,,,,0,,,Nhà thầu phụ công trình
1942,鴻邑雲山硯,,,,,,,406台灣臺中市北屯區太安中街,,,,,,,,0,,,Đơn vị xây dựng nhà
1943,富裕工程行,,,'0937606983,,,,423台灣臺中市東勢區新盛里新盛六街189號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1944,茂誼工程-有限公司,,,'0492777934,,,,553台灣南投縣水里鄉中央村水雲路70號號旁,,,,,,,,0,,,Nhà thầu
1945,祥瀚興營造有限公司,,,,,,,422台灣臺中市石岡區九房里豐勢路九房巷62-1號1樓,,,,,,,,0,,,Công ty xây dựng
1946,誠石建設股份有限公司,,,'0423910326,,,,"5號之5, No. 5號之5育德路新坪里太平區臺中市台灣 411",,,,,,,,0,,,Nhà thầu phụ công trình
1947,程隆開發工程有限公司,,,'0979328957,,,,973台灣花蓮縣吉安鄉中原路一段227號,,,,,,,,0,,,Nhà thầu
1948,尚芳建設股份有限公司,,,'038572883,,,,970台灣花蓮縣花蓮市國興里介林五街36號,,,,,,,,0,,,Công ty xây dựng
1949,大三通營造有限公司,,,'038421859,,,,973台灣花蓮縣吉安鄉仁和村南海五街230巷11號號 1樓,,,,,,,,0,,,Công ty xây dựng
1950,星輝鐵工廠,,,'0988500928,,,,970台灣花蓮縣花蓮市民權里北濱街118號,,,,,,,,0,,,Đơn vị xây dựng nhà
1951,龍華預拌混凝土有限公司,,,'038611198,,,,971台灣花蓮縣新城鄉新城村新興一路1巷6號,,,,,,,,0,,,Công ty xây dựng
1952,星耀建設有限公司,,,'038331320,,,,970台灣花蓮縣花蓮市國聯里國興五街115號,,,,,,,,0,,,Công ty xây dựng
1953,勝聯土木,,,,,,,972台灣花蓮縣秀林鄉富世村中部橫貫公路68號,,,,,,,,0,,,Công ty xây dựng
1954,順風營造有限公司,,,,,,,970台灣花蓮縣花蓮市國裕里富吉路81號,,,,,,,,0,,,Công ty xây dựng
1955,兄弟土木包工業,,,'038560133,,,,970台灣花蓮縣花蓮市國強里豐村路158號,,,,,,,,0,,,Nhà thầu
1956,天譽營造有限公司,,,'038563651,,,,973台灣花蓮縣吉安鄉國富里莊敬路203號,,,,,,,,0,,,Nhà thầu
1957,光昇營造股份有限公司,,,'038536860,,,,973台灣花蓮縣吉安鄉南昌村中山路二段89號,,,,,,,,0,,,Nhà thầu phụ công trình
1958,東建土木包工業,,,'038239011,,,,970台灣花蓮縣花蓮市國光里尚志路22號,,,,,,,,0,,,Công ty xây dựng
1959,慶譽營造有限公司,,,'038360799,,,,970台灣花蓮縣花蓮市國華里建林街158號1樓,,,,,,,,0,,,Nhà thầu
1960,美麗家建設有限公司,,,'038312149,,,,970台灣花蓮縣花蓮市國盛里國盛一街180號,,,,,,,,0,,,Công ty xây dựng
1961,昇豐工程行,,,,,,,973台灣花蓮縣吉安鄉北昌村北昌一街97巷1號4 樓,,,,,,,,0,,,Công ty xây dựng
1962,銳城土木包工業(長峰企業社),,,'0978817501,,,,973台灣花蓮縣吉安鄉南昌村昌隆三街26號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1963,立豐營造有限公司,,,'038531718,,,,973台灣花蓮縣吉安鄉村民治路336巷29號1樓,,,,,,,,0,,,Công ty xây dựng
1964,全能土木包工業,,,'038578876,,,,973台灣花蓮縣吉安鄉太昌村明義七街26號,,,,,,,,0,,,Nhà thầu
1965,子午測量工程顧問有限公司,,,'038228165,,,,970台灣花蓮縣花蓮市民政里中美十二街23號,,,,,,,,0,,,Nhà thầu
1966,東霆營造有限公司,,,'038347212,,,,970台灣花蓮縣花蓮市國華里林森路361巷4弄17號,,,,,,,,0,,,Nhà thầu phụ công trình
1967,正輝土木包工業,,,'038567171,,,,970台灣花蓮縣花蓮市國慶里中山路一段138巷75號,,,,,,,,0,,,Nhà thầu
1968,翔順建材行,,,'0492652727,,,,557台灣南投縣竹山鎮中山里鯉南路26-67號,,,,,,,,0,,,Đơn vị xây dựng nhà
1969,世界廣告,,,,,,,557台灣南投縣竹山鎮延正里延正路174-6號,,,,,,,,0,,,Công ty xây dựng
1970,黃羅建設有限公司,,,'0492225235,,,,540台灣南投縣南投市嘉興里彰南路一段351號,,,,,,,,0,,,Nhà thầu phụ công trình
1971,連春營造有限公司,,,'0492248192,,,,540台灣南投縣南投市振興里南鄉路342號,,,,,,,,0,,,Nhà thầu phụ công trình
1972,承泰營造有限公司,,,'0492771717,,,,553台灣南投縣水里鄉南光村中山路一段55號,,,,,,,,0,,,Nhà thầu phụ công trình
1973,宗昱土木包工業,,,'0492735345,,,,551台灣南投縣名間鄉南雅村南雅街97號,,,,,,,,0,,,Công ty xây dựng
1974,聖德資產開發有限公司,,,'0492653300,,,,557台灣南投縣竹山鎮竹山里大明路241號,,,,,,,,0,,,Nhà thầu phụ công trình
1975,聯騰工程有限公司,,,'0917578133,,,,540台灣南投縣南投市振興里南鄉路146號,,,,,,,,0,,,Công ty xây dựng
1976,茂勝文旅,,,,,,,551台灣南投縣名間鄉中山村彰南路255-50號,,,,,,,,0,,,Đơn vị xây dựng nhà
1977,永昌木器裝潢行,,,,,,,555台灣南投縣魚池鄉大林村永川巷15號,,,,,,,,0,,,Công ty xây dựng
1978,鎮家堡建設有限公司,,,,,,,540台灣南投縣南投市平和里信義街1-6號,,,,,,,,0,,,Công ty xây dựng
1979,華泰水電工程行,,,'0492855276,,,,555台灣南投縣魚池鄉水社村中山路439號,,,,,,,,0,,,Nhà thầu phụ công trình
1980,昶捷營造有限公司,,,'0492228248,,,,540台灣南投縣南投市三和里中山南街61-1號,,,,,,,,0,,,Công ty xây dựng
1981,基元集集臨時工務所,,,,,,,557台灣南投縣竹山鎮富州里,,,,,,,,0,,,Công ty xây dựng
1982,陳木良,,,'0492623698,,,,557台灣南投縣竹山鎮山崇里集山路二段147巷31號,,,,,,,,0,,,Nhà thầu phụ công trình
1983,聖謚工程有限公司,,,'0492241667,,,,551台灣南投縣名間鄉新街村華山街 華山巷2弄47號,,,,,,,,0,,,Nhà thầu phụ công trình
1984,新隆企業社,,,'0932587303,,,,553台灣南投縣水里鄉永興村林朋巷150-7號,,,,,,,,0,,,Công ty xây dựng
1985,輔進水電工程行,,,'0492870801,,,,553台灣南投縣水里鄉頂崁村水信路一段225巷13號,,,,,,,,0,,,Nhà thầu
1986,億源營造有限公司,,,'0492229096,,,,540台灣南投縣南投市嘉興里彰南路一段383巷17號,,,,,,,,0,,,Nhà thầu phụ công trình
1987,景鴻工程行,,,'0921649479,,,,557台灣南投縣竹山鎮下坪里,,,,,,,,0,,,Công ty xây dựng
1988,順吉水電工程行,,,'0492732437,,,,551台灣南投縣名間鄉濁水村員集路,,,,,,,,0,,,Nhà thầu phụ công trình
1989,金樹營造水里工務所,,,,,,,553台灣南投縣水里鄉水里村水里一路147號,,,,,,,,0,,,Công ty xây dựng
1990,展福工程行。 壓送工程,,,'0932550025,,,,557台灣南投縣竹山鎮延和里和育巷152號,,,,,,,,0,,,Đơn vị xây dựng nhà
1991,福億工程有限公司,,,'0492831569,,,,556台灣南投縣信義鄉卡里布安村望美段285號,,,,,,,,0,,,Nhà thầu phụ công trình
1992,煒豪工程行,,,'0492737518,,,,551台灣南投縣名間鄉東湖村彰南路259之2號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1993,和樹工程有限公司,,,,,,,540台灣南投縣南投市平山里竹林路111號,,,,,,,,0,,,Công ty xây dựng
1994,溢駿工程行,,,'0492200223,,,,540台灣南投縣南投市永興里八卦路36巷3號,,,,,,,,0,,,Nhà thầu phụ công trình
1995,聯成豐營造工程有限公司(彰雲工務所),,,,,,,643台灣雲林縣林內鄉林北村林內路三段100-42號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
1996,長源土木包工業,,,'055570818,,,,640台灣雲林縣斗六市梅林里內林路91號,,,,,,,,0,,,Công ty xây dựng
1997,韓商三星12號料區,,,,,,,337台灣桃園市大園區埔心里,,,,,,,,0,,,Công ty xây dựng
1998,韓商三星四號料區,,,,,,,337台灣桃園市大園區埔心里,,,,,,,,0,,,Công ty xây dựng
1999,巨佳營造工程股份有限公司,,,,,,,320台灣桃園市中壢區新街里環北路398號10號樓之8,,,,,,,,0,,,Nhà thầu phụ công trình
2000,日商山陽工程技術股份有限公司台北分公司,,,'034535652,,,,330台灣桃園市中壢區吉林路61巷10號5樓502室,,,,,,,,0,,,Nhà thầu phụ công trình
2001,穩誠水電工程行,,,'033508021,,,,333台灣桃園市龜山區新興里自強南路763號,,,,,,,,0,,,Nhà thầu phụ công trình
2002,慶總營造有限公司,,,'034828089,,,,326台灣桃園市楊梅區三民里瑞溪路一段135號5F,,,,,,,,0,,,Công ty xây dựng
2003,和羱工程有限公司,,,'034201987,,,,324台灣桃園市平鎮區雙連里民族路雙連二段184號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
2004,鵬群營造工程有限公司,,,'033840100,,,,337台灣桃園市大園區橫峰里平安路205號,,,,,,,,0,,,Công ty xây dựng
2005,虹橋營造工程有限公司,,,'034789390,,,,326台灣桃園市楊梅區永寧里環南路118號,,,,,,,,0,,,Công ty xây dựng
2006,兆辰土木包工業公司,,,'034692551,,,,324台灣桃園市平鎮區湧光里湧光路65號,,,,,,,,0,,,Nhà thầu phụ công trình
2007,榮達有限公司,,,'033569595,,,,330台灣桃園市龜山區中興里壽山路179之2號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2008,興興營造有限公司,,,,,,,338台灣桃園市蘆竹區蘆興里蘆興南路19號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2009,鼎運營造工程有限公司,,,'032870567,,,,"號 一 樓, No. 19致遠一路青山里大園區桃園市台灣 337",,,,,,,,0,,,Công ty xây dựng
2010,義力營造R3聯合工務所,,,,,,,337台灣桃園市大園區圳頭里中華路435號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2011,宇豐土木包工業有限公司,,,'0903340226,,,,335台灣桃園市大溪區仁善里埔頂路一段357巷1樓,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2012,良記營造-中壢工務所,,,,,,,320台灣桃園市中壢區仁義里中華路二段389號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2013,宸康建設有限公司,,,'032871997,,,,337台灣桃園市大園區青山里致遠一路61號,,,,,,,,0,,,Công ty xây dựng
2014,云赫建設事業有限公司,,,'036992011,,,,303台灣新竹縣湖口鄉信義村中山路一段615號,,,,,,,,0,,,Công ty xây dựng
2015,嘉福建設股份有限公司,,,'034206314,,,,320台灣桃園市中壢區過嶺里民族路五段2號,,,,,,,,0,,,Công ty xây dựng
2016,國票建設股份有限公司,,,'034752999,,,,326台灣桃園市楊梅區楊江里梅山東街148號,,,,,,,,0,,,Nhà thầu phụ công trình
2017,龜總部,,,'0911264154,,,,324台灣桃園市平鎮區東社里龍南路126號,,,,,,,,0,,,Công ty xây dựng
2018,宸石建設事業股份有限公司,,,,,,,303台灣新竹縣湖口鄉中正村中正二路268號1樓,,,,,,,,0,,,Công ty xây dựng
2019,竹風建設股份有限公司,,,'036588888,,,,302台灣新竹縣竹北市竹北里環北路一段109號,,,,,,,,0,,,Nhà thầu phụ công trình
2020,騰德建築工程行,,,'0916419606,,,,320台灣桃園市中壢區中堅里光明路二段2巷15號,,,,,,,,0,,,Công ty xây dựng
2021,豐采園藝造景,,,,,,,台灣新竹縣新豐鄉埔和村12號,,,,,,,,0,,,Công ty xây dựng
2022,汰金建築團隊,,,'034261121,,,,32009台灣桃園市中壢區民權路二段72-1號,,,,,,,,0,,,Công ty xây dựng
2023,九鼎開發建設股份有限公司,,,'035566960,,,,302台灣新竹縣竹北市白地里中正西路1640號後棟,,,,,,,,0,,,Công ty xây dựng
2024,元程營造股份有限公司,,,'034991098,,,,32550台灣桃園市龍潭區黃唐里福龍路三段297巷29弄11號,,,,,,,,0,,,Đơn vị xây dựng nhà
2025,捷瑞營造有限公司,,,'0960130986,,,,302台灣新竹縣竹北市新生街96號,,,,,,,,0,,,Công ty xây dựng
2026,慶泰工程行,,,'0986177617,,,,303台灣新竹縣湖口鄉鳳山村新興路362號,,,,,,,,0,,,Nhà thầu phụ công trình
2027,文華苑II,,,'034761100,,,,328台灣桃園市觀音區大湖路二段42 號,,,,,,,,0,,,Đơn vị xây dựng nhà theo yêu cầu
2028,新銳恆股份有限公司,,,'0982858870,,,,324台灣桃園市平鎮區北華里金陵路298號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2029,明富土木包工業,,,,,,,30446台灣新竹縣新豐鄉坡頭村坡子頭71之5號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2030,友順工程有限公司,,,,,,,302台灣新竹縣竹北市竹仁里文化街148巷5號,,,,,,,,0,,,Công ty xây dựng
2031,達興企業社/松國工程有限公司,,,'0976277480,,,,308台灣新竹縣寶山鄉深井村新林路93巷30號,,,,,,,,0,,,Công ty xây dựng
2032,晨鴻營造股份有限公司 八德工務所,,,,,,,334台灣桃園市八德區茄苳里茄苳路725巷88號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2033,凱邦工程,,,,,,,338台灣桃園市蘆竹區新興里大竹路58之2號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2034,互麗營造-工程管理帳號,,,,,,,30063台灣新竹市東區南大路523號7樓之1,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2035,名岱實業社,,,'034776993,,,,328台灣桃園市觀音區270巷60弄16號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
2036,緣欣營造股份有限公司,,,'034983088,,,,320台灣桃園市中壢區內厝里中正路三段220巷198弄43號,,,,,,,,0,,,Công ty xây dựng
2037,垣榮重機工程行,,,,,,,351台灣苗栗縣頭份市合興里信義路492號,,,,,,,,0,,,Công ty công trình dân dụng / Kỹ thuật dân dụng
