Nosaukums,Mitnes_valsts,Registracijas_numurs_mitnes_valsti,Juridiska_adrese,Komersanta_veids,Aktuala_kvalifikacijas_klase,Aktualas_kvalifikacijas_klases_pieskirsanas_datums,Registra_numurs,Registrets,Aktualais_statuss,Kontaktu_adrese,Kontaktu_talrunis,Kontaktu_e_pasta_adrese,Majas_lapa,Darbibas_sferas,Darbibas_jomas
"SIA ""R-PLAT & VENT""",LV,40103676057,"Kalnciema iela 52A-6, Rīga, LV-1083",Sabiedrība ar ierobežotu atbildību,5. klase,2021-05-31,13285,2016-09-27,Izslēgts,,27619293,r.plat.and.vent@gmail.com,,,
"SIA ""R-PLAT & VENT""",LV,40103676057,"Kalnciema iela 52A-6, Rīga, LV-1083",Sabiedrība ar ierobežotu atbildību,5. klase,2020-05-27,13285,2016-09-27,Izslēgts,,27619293,r.plat.and.vent@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""ReviTech""",LV,40203019587,"Ikšķiles iela 5-23, Rīga, LV-1057",Sabiedrība ar ierobežotu atbildību,,,13283,2016-09-27,Izslēgts,,29680905,revitech@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERALEKS""",LV,41503076304,"Rīgas iela 40-1, Daugavpils, LV-5401",Sabiedrība ar ierobežotu atbildību,4. klase,2020-12-18,13284,2020-11-19,Izslēgts,,26001688,teraleks@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERALEKS""",LV,41503076304,"Rīgas iela 40-1, Daugavpils, LV-5401",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13284,2020-11-19,Izslēgts,,26001688,teraleks@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERALEKS""",LV,41503076304,"Rīgas iela 40-1, Daugavpils, LV-5401",Sabiedrība ar ierobežotu atbildību,5. klase,2020-11-26,13284,2020-11-19,Izslēgts,,26001688,teraleks@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERALEKS""",LV,41503076304,"Rīgas iela 40-1, Daugavpils, LV-5401",Sabiedrība ar ierobežotu atbildību,5. klase,2022-10-03,13284,2020-11-19,Izslēgts,,26001688,teraleks@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERALEKS""",LV,41503076304,"Rīgas iela 40-1, Daugavpils, LV-5401",Sabiedrība ar ierobežotu atbildību,4. klase,2021-12-14,13284,2020-11-19,Izslēgts,,26001688,teraleks@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERALEKS""",LV,41503076304,"Rīgas iela 40-1, Daugavpils, LV-5401",Sabiedrība ar ierobežotu atbildību,5. klase,2023-01-09,13284,2020-11-19,Izslēgts,,26001688,teraleks@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""BM Inženieru birojs""",LV,43603075642,"Satiksmes iela 43-62, Jelgava, LV-3007",Sabiedrība ar ierobežotu atbildību,,,13293,2016-09-27,Izslēgts,,26516499,info@bmib.lv,,,
OÜ Purustaja,EE,11660828,"Lõõtsa 2b, Tallinn city, Harju county, 11415",Ārvalstu komersants,,,13295,2018-09-06,Izslēgts,,+372 5249078,info@purustaja.ee,https://www.purustaja.ee/,,
"Sabiedrība ar ierobežotu atbildību ""OD Būve""",LV,44103104775,"""Mūri 1""-3, Mūrmuiža, Kauguru pag., Valmieras nov., LV-4224",Sabiedrība ar ierobežotu atbildību,5. klase,2022-11-10,13294,2016-09-27,Izslēgts,,27124763,odbuve@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""TERNER EL""",LV,40103288724,"Brāļu Kaudzīšu iela 9-5, Rīga, LV-1082",Sabiedrība ar ierobežotu atbildību,5. klase,2020-05-27,13296,2016-09-30,Apturēta saimnieciskā darbība,"Pērnavas iela 86, Rīga, LV-1009",29294213,terner10@inbox.lv,www.terner.lv,,
"Sabiedrība ar ierobežotu atbildību ""TERNER EL""",LV,40103288724,"Brāļu Kaudzīšu iela 9-5, Rīga, LV-1082",Sabiedrība ar ierobežotu atbildību,5. klase,2022-11-10,13296,2016-09-30,Apturēta saimnieciskā darbība,"Pērnavas iela 86, Rīga, LV-1009",29294213,terner10@inbox.lv,www.terner.lv,,
"Sabiedrība ar ierobežotu atbildību ""TERNER EL""",LV,40103288724,"Brāļu Kaudzīšu iela 9-5, Rīga, LV-1082",Sabiedrība ar ierobežotu atbildību,5. klase,2023-11-22,13296,2016-09-30,Apturēta saimnieciskā darbība,"Pērnavas iela 86, Rīga, LV-1009",29294213,terner10@inbox.lv,www.terner.lv,,
"Sabiedrība ar ierobežotu atbildību ""TERNER EL""",LV,40103288724,"Brāļu Kaudzīšu iela 9-5, Rīga, LV-1082",Sabiedrība ar ierobežotu atbildību,5. klase,2024-12-13,13296,2016-09-30,Apturēta saimnieciskā darbība,"Pērnavas iela 86, Rīga, LV-1009",29294213,terner10@inbox.lv,www.terner.lv,,
"Sabiedrība ar ierobežotu atbildību ""Supereme Ways""",LV,40103820125,"Zvīņu iela 5-32, Rīga, LV-1016",Sabiedrība ar ierobežotu atbildību,,,13299,2018-05-29,Izslēgts,"",22011518,msv@inbox.lv,"",,
"Sabiedrība ar ierobežotu atbildību ""Arruns""",LV,40103988951,"""Vasaraudži"", Egļukalns, Vīksnas pag., Balvu nov., LV-4580",Sabiedrība ar ierobežotu atbildību,,,13302,2016-09-30,Izslēgts,,26733455,sia.arruns@mail.ru,,,
"Sabiedrība ar ierobežotu atbildību ""KVP Baltic""",LV,40103941626,"Dammes iela 6-4, Rīga, LV-1067",Sabiedrība ar ierobežotu atbildību,,,13300,2016-09-30,Izslēgts,"Daugavgrīvas iela 112, Rīga, LV-1055",26179317,kvp.baltic@inbox.lv,,,
"""XREF Properties"" Pilnsabiedrība",LV,40203022464,"Pūces iela 49-40C, Rīga, LV-1082",Pilnsabiedrība,,,13298,2024-11-08,Aktīvs,,29482579,rusinovu@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,5. klase,2021-01-19,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,4. klase,2025-02-26,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,4. klase,2024-02-14,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,4. klase,2022-01-27,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,4. klase,2023-02-06,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,4. klase,2021-08-11,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""ELEGRO""",LV,43603035809,"Kalnciema ceļš 7, Jelgava, LV-3002",Sabiedrība ar ierobežotu atbildību,4. klase,2026-03-12,13301,2016-09-30,Aktīvs,,26892081,elegro@elegro.lv,"",Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""US ARHITEKTI""",LV,40203020228,"Zeltiņu iela 58-76, Rīga, LV-1035",Sabiedrība ar ierobežotu atbildību,,,13303,2016-09-30,Aktīvs,,29114927,salvis.stafeckis@inbox.lv,,Arhitekta prakse,
Ambraso architektu biuras,LT,120582071,Vilniaus m. sav. Vilniaus m. K. Kalinausko g. 10-3,Ārvalstu komersants,,,13304,2016-09-30,Izslēgts,,+370 69849362,audrius@ambrasas.lt,www.ambrasas.lt,,
"SIA ""RADA OG""",LV,42103074059,"Aviācijas iela 8-2, Rīga, LV-1063",Sabiedrība ar ierobežotu atbildību,,,13297,2016-09-30,Izslēgts,,29606971,o.gertners@inbox.lv,,,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,5. klase,2021-01-19,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,5. klase,2022-01-26,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,4. klase,2024-10-28,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,5. klase,2024-02-12,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,5. klase,2023-01-30,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,4. klase,2025-02-20,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"SIA ""GROBIŅAS NAMSERVISS""",LV,42103012383,"Celtnieku iela 36, Grobiņa, Dienvidkurzemes nov., LV-3430",Sabiedrība ar ierobežotu atbildību,4. klase,2026-02-25,13305,2016-10-03,Aktīvs,,63490230,birojsgnn@gmail.com,www.grobinasnamserviss.lv,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""Ģeo Eksperts""",LV,40203015617,"Granīta iela 15, Rumbula, Stopiņu pag., Ropažu nov., LV-1057",Sabiedrība ar ierobežotu atbildību,,,13306,2016-10-04,Aktīvs,"Tvaika iela 27, Rīga, LV-1005",+37129997539,info@geoeksperts.lv,www.geoeksperts.lv,Ģeotehniskā izpēte;Ģeotehniskā izpēte,
"Sabiedrība ar ierobežotu atbildību ""ALBO""",LV,40003507081,"Zušu iela 13, Rīga, LV-1034",Sabiedrība ar ierobežotu atbildību,,,13308,2016-10-06,Izslēgts,,29259600,daiga.ramona@albo.lv,"",,
SIA ŪKT,LV,40203017660,"Skolas iela 3-53, Ozolnieki, Ozolnieku pag., Jelgavas nov., LV-3018",Sabiedrība ar ierobežotu atbildību,5. klase,2024-12-13,13307,2016-10-06,Izslēgts,,29353453,jpriedes@inbox.lv,,,
SIA ŪKT,LV,40203017660,"Skolas iela 3-53, Ozolnieki, Ozolnieku pag., Jelgavas nov., LV-3018",Sabiedrība ar ierobežotu atbildību,5. klase,2023-11-22,13307,2016-10-06,Izslēgts,,29353453,jpriedes@inbox.lv,,,
SIA ŪKT,LV,40203017660,"Skolas iela 3-53, Ozolnieki, Ozolnieku pag., Jelgavas nov., LV-3018",Sabiedrība ar ierobežotu atbildību,5. klase,2022-11-07,13307,2016-10-06,Izslēgts,,29353453,jpriedes@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""ĢEO""",LV,40003011453,"Putnu iela 9, Rīga, LV-1004",Sabiedrība ar ierobežotu atbildību,,,13309,2016-10-06,Aktīvs,,67381642,vadiba@siageo.lv,www.siageo.lv,Ģeotehniskā izpēte,
"SIA ""DUAL arhitekti""",LV,40203021187,"Krūmu iela 9, Rāmava, Ķekavas pag., Ķekavas nov., LV-2111",Sabiedrība ar ierobežotu atbildību,,,13310,2016-10-06,Aktīvs,,28399700,info@dualarhitekti.lv,www.dualarhitekti.lv,Arhitekta prakse;Arhitekta prakse;Arhitekta prakse;Arhitekta prakse,
"SIA ""EVINIZ""",LV,40103978309,"Taisnā iela 3, Rīga, LV-1063",Sabiedrība ar ierobežotu atbildību,,,13311,2016-10-07,Izslēgts,,29267814,ljudmila97@mail.ru,,,
"SIA ""JBf""",LV,45403046348,"""Līdumnieki"", Praulienas pag., Madonas nov., LV-4825",Sabiedrība ar ierobežotu atbildību,5. klase,2021-05-21,13312,2016-10-10,Izslēgts,,26760295,Janis@jbf.lv,jbf.lv,,
"SIA ""Trimaļnīki""",LV,45403045516,"""Jaunkaļķi"", Salas pag., Jēkabpils nov., LV-5230",Sabiedrība ar ierobežotu atbildību,,,13313,2016-10-10,Izslēgts,,20162059,trimalnieki@inbox.lv,,,
"Sabiedrība ar ierobežotu atbildību ""FIXT""",LV,40103849510,"Krūzes iela 38, Rīga, LV-1002",Sabiedrība ar ierobežotu atbildību,,,13314,2016-10-10,Izslēgts,,29221345,serviss@fixt.lv,www.fixt.lv,,
"Sabiedrība ar ierobežotu atbildību ""AR7""",LV,40103734618,"Zemgaļu iela 7-1, Rīga, LV-1006",Sabiedrība ar ierobežotu atbildību,,,13315,2016-10-11,Izslēgts,,29492040,AR7SIA@gmail.com,,,
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2020-11-02,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2021-11-10,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2019-10-17,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2026-02-09,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2023-01-04,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2024-01-17,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""GENYS""",LV,50003607351,"Gulbju iela 35, Rīga, LV-1076",Sabiedrība ar ierobežotu atbildību,4. klase,2025-01-27,13316,2016-10-12,Aktīvs,,26409616,info@genys.lv,www.genys.lv,"Siltumapgādes, ventilācijas un gaisa kondicionēšanas sistēmu būvdarbu vadīšana un būvuzraudzība;Ūdensapgādes un kanalizācijas sistēmu (ieskaitot ugunsdzēsības sistēmas) būvdarbu vadīšana un būvuzraudzība;Saldēšanas sistēmu būvdarbu vadīšana un būvuzraudzība",
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,5. klase,2021-01-19,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,4. klase,2020-11-27,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,4. klase,2021-06-09,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,4. klase,2026-02-09,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,4. klase,2023-01-26,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,5. klase,2023-01-04,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,4. klase,2024-01-18,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"SIA ""ACTEK""",LV,42403039796,"""Šatohina mājas"", Dreizi, Griškānu pag., Rēzeknes nov., LV-4641",Sabiedrība ar ierobežotu atbildību,4. klase,2025-01-27,13318,2016-10-13,Aktīvs,,26470951,ac.tek@inbox.lv,,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība;Elektroietaišu projektēšana,
"Sabiedrība ar ierobežotu atbildību ""JITEL PRO""",LV,40103780388,"Čiekurkalna 1. līnija 84, Rīga, LV-1026",Sabiedrība ar ierobežotu atbildību,,,13317,2016-10-13,Izslēgts,,22020446,juris@jitel.lv,www.jitel.lv,,
"Sabiedrība ar ierobežotu atbildību ""9922""",LV,40103650344,"Āgenskalna iela 20-12, Rīga, LV-1083",Sabiedrība ar ierobežotu atbildību,,,13319,2016-10-13,Izslēgts,,29110668,birojs9922@gmail.com,,,
"Sabiedrība ar ierobežotu atbildību ""GINOO Real Estate""",LV,40203002186,"Miera iela 30, Salaspils, Salaspils nov., LV-2169",Sabiedrība ar ierobežotu atbildību,,,13321,2016-10-14,Izslēgts,,26664411,gints@ginoo.eu,,,
"Sabiedrība ar ierobežotu atbildību ražošanas komercfirma ""KRICA""",LV,50103080241,"Ģertrūdes iela 99 k-1-30, Rīga, LV-1009",Sabiedrība ar ierobežotu atbildību,,,13322,2016-10-14,Izslēgts,,"","",,,
"Sabiedrība ar ierobežotu atbildību ""BALTICGEO""",LV,40003806816,"Pirmā iela 35-54, Ādaži, Ādažu nov., LV-2164",Sabiedrība ar ierobežotu atbildību,,,13320,2016-10-14,Aktīvs,,26347979,balticgeo@inbox.lv,www.balticgeo.lv,Ģeotehniskā izpēte,
"SIA ""CHS""",LV,40103924749,"Ceļinieku iela 4A, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,,,13323,2016-10-19,Izslēgts,,63512811,info@chservice.lv,,,
"SIA ""J. Roķi""",LV,40003788741,"Kazarmu iela 2A-45, Rīga, LV-1013",Sabiedrība ar ierobežotu atbildību,,,13325,2016-10-20,Aktīvs,"",29118811,onbirojs@gmail.com,"",,
"Sabiedrība ar ierobežotu atbildību ""BIOLIKA""",LV,40103301666,"Rīga, Čiekurkalna 7. šķērslīnija 9",Sabiedrība ar ierobežotu atbildību,,,13324,2016-10-20,Aktīvs,,+371 25474818,sergej.tulin@gmail.com,,Ostu un jūras hidrotehnisko būvju projektēšana;Ēku konstrukciju projektēšana;Ostu un jūras hidrotehnisko būvju būvprojektu ekspertīze,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2020-11-02,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,5. klase,2021-01-13,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,5. klase,2020-01-08,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2021-04-16,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2023-01-23,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2022-01-17,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2026-02-19,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2025-02-14,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
SIA Carlstrom,LV,40103924471,"Uriekstes iela 3, Rīga, LV-1005",Sabiedrība ar ierobežotu atbildību,4. klase,2024-02-05,13326,2016-10-21,Aktīvs,"Pilsoņu iela 3, Rīga, LV-1002",26386883,info@carlstrom.lv,,Ēku būvdarbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""TEHNODAR""",LV,50003607281,"Ruses iela 20-13, Rīga, LV-1029",Sabiedrība ar ierobežotu atbildību,5. klase,2020-05-05,13328,2024-11-06,Aktīvs,"Liepājas iela 34-01, Rīga",29478232,order@tehnodar.lv,www.tehnodar.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
"Sabiedrība ar ierobežotu atbildību ""TEHNODAR""",LV,50003607281,"Ruses iela 20-13, Rīga, LV-1029",Sabiedrība ar ierobežotu atbildību,5. klase,2021-05-12,13328,2024-11-06,Aktīvs,"Liepājas iela 34-01, Rīga",29478232,order@tehnodar.lv,www.tehnodar.lv,Elektroietaišu izbūves darbu vadīšana un būvuzraudzība,
